"History" "Psychology" "Politics" "Mathematics" "Physics" "Internet" "PC" "Economy" "Biology" "Chemistry" "rPoetry" "Geography" "Languages" "Medicine" "Law" "Cars" "Art" "Religion" "Outdoor" "Dancing" "Instruments" "wPoetry" "sLeisure" "sCompetitive" "Gardening" "Celebrities" "Shopping" "SciTec" "Theatre" "Social" "sAdrenaline" "Pets" "Age" "Gender"
"742" 2 1 1 2 2 5 4 3 1 1 3 2 5 2 1 3 2 2 3 5 2 1 2 2 2 1 5 2 2 5 2 5 23 "female"
"743" 1 5 2 1 2 5 3 5 2 2 1 2 3 1 2 1 2 1 2 2 2 1 5 1 2 1 4 3 1 5 4 2 19 "male"
"744" 1 2 3 5 4 5 4 2 2 1 4 3 2 3 1 1 4 3 4 3 4 4 4 5 3 2 3 1 4 5 2 4 22 "female"
"745" 2 3 1 1 1 4 2 1 5 4 5 4 5 4 3 2 1 4 3 1 1 1 4 1 1 4 5 3 3 4 1 5 17 "female"
"746" 4 4 1 3 1 4 4 5 3 2 1 5 4 2 4 5 2 2 3 2 1 1 5 5 2 5 4 3 1 5 4 5 19 "male"
"747" 3 3 2 3 3 4 3 3 3 3 4 4 3 3 3 3 3 3 5 3 3 4 5 3 4 3 4 3 5 5 3 5 30 "female"
"748" 2 1 2 3 3 4 4 3 2 1 3 2 3 1 1 4 3 1 3 2 1 1 5 4 1 3 4 4 2 5 3 3 27 "male"
"749" 4 4 3 4 4 5 5 4 4 2 2 3 3 2 3 5 3 3 5 2 1 1 4 4 3 1 3 5 4 5 4 3 19 "male"
"750" 4 2 3 4 1 5 2 4 2 4 3 4 5 2 3 1 3 1 3 1 2 1 5 4 2 5 5 3 4 5 2 5 17 "female"
"751" 2 3 1 1 1 5 4 4 1 1 4 2 4 1 1 2 1 1 4 3 3 2 2 1 1 4 4 5 3 5 2 5 20 "male"
"752" 3 1 4 2 1 5 3 5 2 1 2 5 4 1 2 5 2 1 4 2 1 1 5 2 1 2 3 4 2 5 3 5 20 "male"
"753" 3 5 4 1 3 5 4 5 3 1 3 3 4 2 4 5 3 3 3 1 1 1 3 1 1 1 2 5 4 5 4 4 20 "male"
"754" 4 2 4 2 1 4 3 2 2 2 4 2 5 3 3 3 4 1 4 3 1 2 4 1 1 4 4 4 4 5 5 5 18 "female"
"755" 3 4 1 1 1 4 4 3 1 1 4 1 4 1 1 3 1 2 4 3 3 2 1 1 1 4 4 4 3 5 1 5 21 "male"
"756" 4 4 2 3 1 4 4 2 1 1 4 3 4 3 3 3 2 1 2 2 1 1 5 5 1 2 2 4 2 5 2 3 20 "male"
"757" 2 2 3 3 2 4 4 3 2 1 2 3 3 3 2 3 3 2 3 3 1 4 2 3 2 3 4 3 2 4 2 3 17 "female"
"758" 5 4 3 2 3 5 5 2 4 4 5 4 4 5 3 2 3 4 2 1 1 1 3 5 1 2 1 4 3 2 2 3 23 "male"
"759" 4 5 4 3 3 5 4 3 4 2 3 4 3 4 2 4 1 1 4 1 1 1 4 1 2 2 3 5 1 3 1 5 25 "female"
"760" 2 1 3 2 2 4 3 2 1 2 4 5 4 2 1 3 2 1 3 3 2 4 4 5 2 3 3 2 1 4 3 4 18 "male"
"761" 5 5 1 1 1 4 1 1 4 2 4 4 5 4 1 1 2 1 5 3 3 1 2 4 1 2 5 5 5 5 4 5 18 "female"
"762" 2 2 3 3 2 3 2 1 2 2 4 3 4 2 5 2 3 2 3 2 1 1 2 2 3 2 4 2 3 4 2 2 25 "female"
"763" 5 4 4 5 5 5 5 4 3 5 3 5 4 4 5 5 5 3 4 1 1 1 3 1 2 1 5 5 5 5 5 5 21 "male"
"764" 2 3 1 1 4 4 4 1 5 5 2 1 2 5 1 5 3 3 2 1 5 1 4 4 1 2 3 5 3 5 2 2 20 "male"
"765" 3 4 2 2 1 4 4 2 2 1 2 3 4 2 1 4 3 1 5 2 1 1 5 5 1 1 3 3 3 5 3 2 21 "male"
"766" 3 3 2 1 1 4 2 4 3 2 1 2 3 2 3 2 1 1 2 1 1 1 5 5 1 2 5 2 3 5 5 4 18 "female"
"767" 1 4 1 1 1 5 5 1 2 1 1 2 1 5 1 5 3 1 5 2 1 1 1 5 3 3 3 4 1 5 5 5 20 "female"
"768" 2 2 4 5 4 5 5 1 5 5 1 2 3 5 1 5 3 1 2 3 5 1 5 5 1 3 3 4 2 5 5 4 19 "male"
"769" 4 5 5 3 1 4 4 4 2 1 5 5 5 3 3 4 3 5 5 5 5 3 5 5 1 1 1 3 5 5 2 2 22 "male"
"770" 2 4 4 4 2 4 4 2 4 4 3 4 4 5 5 4 5 4 4 2 4 3 4 5 1 4 2 4 2 5 5 4 26 "male"
"771" 2 2 3 4 5 2 4 5 2 2 4 3 3 2 4 5 2 2 1 2 2 1 5 5 1 2 3 4 1 5 4 5 23 "male"
"772" 3 3 2 1 1 4 2 4 2 2 1 2 3 2 4 3 1 2 4 1 1 1 5 5 1 2 5 2 3 5 4 4 18 "female"
"773" 5 4 2 1 1 4 1 1 4 1 5 4 5 4 1 2 4 1 5 2 5 1 3 3 1 1 5 5 5 5 4 5 18 "female"
"774" 4 4 3 1 1 5 3 2 2 1 5 2 5 2 4 1 2 1 3 2 1 1 3 1 2 3 2 2 4 5 3 1 19 "female"
"775" 3 2 1 4 2 5 3 5 1 1 5 3 5 1 1 5 5 1 3 3 1 1 5 3 1 5 5 1 5 5 1 5 19 "female"
"776" 3 2 2 2 1 3 1 4 4 3 4 2 4 5 5 4 2 3 5 1 1 1 3 1 5 4 4 4 4 5 2 5 23 "female"
"777" 1 1 4 4 4 5 5 2 1 1 1 4 4 1 2 5 1 3 1 1 4 1 1 4 1 1 1 5 3 5 5 1 21 "male"
"778" 2 3 2 3 1 3 3 4 3 2 3 4 3 4 2 3 3 3 2 3 2 3 3 3 2 4 2 3 2 4 2 3 19 "male"
"779" 4 5 3 1 1 5 4 3 5 5 5 3 4 5 3 1 3 2 4 5 1 1 5 4 2 4 4 2 5 5 5 5 20 "female"
"780" 5 3 1 1 1 5 4 3 3 1 5 5 5 4 2 4 4 2 4 4 5 5 1 3 5 5 2 4 5 5 5 1 22 "female"
"781" 1 1 1 4 4 5 5 2 2 1 1 5 3 1 4 5 1 1 3 1 2 1 5 5 1 5 4 5 1 5 5 3 20 "male"
"782" 4 3 3 2 1 4 3 3 3 2 2 3 3 2 2 4 3 2 3 3 1 1 2 4 2 3 3 3 2 5 4 4 21 "male"
"783" 3 2 3 4 4 4 4 3 1 2 1 3 4 1 1 5 2 1 2 3 2 1 4 3 1 1 2 4 3 4 4 2 19 "male"
"784" 2 2 3 3 2 3 2 4 2 3 2 2 4 3 2 3 2 3 2 2 2 2 3 4 2 3 2 3 3 4 2 2 17 "female"
"785" 2 3 1 1 1 5 4 2 2 2 2 5 3 1 1 1 4 1 5 5 1 2 4 5 2 3 5 4 3 5 5 4 19 "female"
"786" 2 2 2 1 2 2 2 1 2 2 1 4 3 2 1 2 2 1 3 1 1 1 5 5 2 2 2 2 2 4 4 4 16 "male"
"787" 4 2 4 1 1 5 4 2 1 1 5 4 4 1 2 2 4 1 4 1 2 4 3 2 1 1 2 4 4 5 4 3 22 "male"
"788" 2 3 2 4 2 3 2 2 1 1 2 2 3 2 4 3 2 3 2 3 4 3 2 3 2 3 2 4 3 4 3 3 23 "male"
"789" 4 4 4 1 1 4 4 3 4 1 4 3 3 2 1 1 5 3 4 3 1 1 3 3 4 1 3 3 2 4 1 3 28 "female"
"790" 4 4 4 3 3 5 5 5 1 1 1 4 3 1 4 4 1 3 2 1 1 3 3 3 3 1 2 5 3 5 5 5 20 "male"
"791" 2 3 5 2 1 4 2 3 1 1 4 2 4 2 5 2 2 4 2 1 1 1 4 5 2 4 3 3 3 3 2 3 21 "male"
"792" 4 2 5 1 1 4 2 1 1 1 2 3 2 1 3 1 2 2 4 1 1 1 3 1 1 1 2 1 5 4 2 5 22 "female"
"793" 5 1 3 5 3 5 5 1 3 5 3 5 4 3 1 3 2 1 3 2 5 3 5 2 3 4 1 5 1 5 3 3 19 "male"
"794" 3 3 3 2 2 4 4 5 2 2 2 4 5 2 2 3 5 3 4 4 1 1 2 4 2 5 3 3 3 4 5 1 24 "female"
"795" 5 2 4 1 1 5 3 4 1 1 3 4 5 3 5 5 3 2 2 1 1 1 5 5 1 3 5 5 3 5 5 2 23 "male"
"796" 5 2 4 1 1 5 3 5 1 1 1 3 5 1 2 1 2 2 3 3 1 1 4 1 5 1 2 3 2 5 1 1 21 "female"
"797" 2 2 2 2 1 5 3 3 1 1 3 1 3 1 1 1 4 3 1 2 1 2 3 3 1 4 4 2 2 4 1 2 22 "female"
"798" 2 2 3 2 4 4 3 2 2 3 4 3 3 2 2 3 2 4 3 3 4 3 3 4 2 3 4 3 2 5 3 2 18 "male"
"799" 3 4 3 2 2 5 4 3 2 1 2 2 5 4 4 3 3 5 4 2 4 4 4 4 4 4 4 4 3 4 4 3 28 "female"
"800" 5 3 4 4 2 5 3 5 2 1 5 3 5 3 4 4 5 2 2 1 4 1 5 2 5 4 5 3 5 5 1 1 18 "female"
"801" 4 2 2 3 2 3 2 2 3 3 4 2 3 3 2 4 2 3 4 2 3 2 4 4 2 3 3 4 3 2 3 4 22 "female"
"802" 4 4 3 3 1 3 2 2 3 2 5 3 5 2 1 1 5 3 4 4 4 3 1 4 3 1 2 3 5 4 4 2 21 "female"
"803" 5 4 4 3 2 3 1 2 2 3 5 5 5 3 4 2 4 4 4 5 2 5 3 4 5 2 4 3 5 4 4 3 20 "female"
"804" 1 2 2 2 1 5 2 4 2 2 4 3 4 1 2 3 3 3 2 1 1 1 3 1 1 5 4 2 3 5 1 5 18 "female"
"805" 4 2 5 1 1 5 5 1 1 1 4 3 2 1 4 4 2 1 2 1 1 1 3 2 1 2 1 3 2 3 1 4 21 "male"
"806" 3 2 3 3 2 5 4 4 2 2 1 3 4 1 1 4 3 1 2 1 1 1 3 4 1 3 3 3 2 4 2 3 20 "male"
"807" 5 4 3 2 2 4 2 2 3 3 4 3 3 1 2 1 5 3 4 2 1 1 3 3 1 1 3 3 4 5 3 4 21 "female"
"808" 5 5 3 2 1 2 1 2 1 5 5 2 4 2 5 1 5 2 2 5 5 4 5 5 3 2 5 1 5 5 3 1 21 "female"
"809" 2 2 2 3 3 5 4 1 2 1 2 3 2 3 2 4 3 2 3 2 4 3 4 5 1 2 3 2 1 5 3 4 17 "male"
"810" 2 5 5 3 4 5 5 5 5 2 2 5 5 3 4 5 2 1 4 1 1 1 5 1 1 3 5 5 2 5 5 5 20 "female"
"811" 3 2 2 1 2 5 4 1 4 2 5 2 5 3 1 1 5 1 3 3 3 2 1 2 3 4 4 3 3 5 1 3 23 "female"
"812" 3 4 2 1 1 3 1 2 4 2 1 3 5 2 1 2 5 1 4 2 1 1 2 5 1 3 4 3 3 5 2 5 19 "female"
"813" 2 1 3 3 1 5 5 3 1 1 2 2 3 1 1 5 2 3 4 1 1 1 4 4 1 1 2 5 3 4 2 1 22 "male"
"814" 1 5 1 1 1 4 2 1 5 2 1 5 4 3 2 5 3 3 3 4 1 1 3 5 2 3 4 2 4 4 1 5 19 "female"
"815" 3 2 2 1 1 4 2 1 5 5 4 2 4 3 2 1 3 2 4 2 3 1 3 1 2 4 4 2 3 5 1 5 19 "female"
"816" 3 2 2 1 2 5 4 3 2 1 1 3 3 3 2 4 3 3 4 2 4 1 3 1 1 3 5 3 2 5 2 1 18 "female"
"817" 1 2 3 2 1 4 5 2 2 2 2 3 4 2 2 3 3 1 2 1 1 1 4 5 1 3 2 3 2 4 2 3 18 "male"
"818" 1 1 2 3 1 5 5 2 4 5 2 1 3 3 2 3 3 1 5 3 1 1 5 3 4 4 4 3 2 5 3 2 20 "female"
"819" 4 1 4 2 1 4 1 4 2 2 4 4 4 3 3 1 2 2 2 2 4 2 4 2 3 3 5 5 5 5 3 5 17 "female"
"820" 2 5 2 2 2 5 2 3 2 2 4 2 5 2 2 3 2 1 2 1 1 1 1 2 1 1 1 2 2 5 1 4 19 ""
"821" 2 2 1 2 1 3 2 2 1 3 1 2 4 2 1 2 2 2 3 3 3 2 3 3 2 3 4 3 3 4 2 2 21 "female"
"822" 3 5 1 5 4 5 3 2 4 2 5 5 4 3 2 3 3 3 2 2 5 1 5 2 1 1 3 3 4 5 4 5 18 "female"
"823" 4 4 3 5 3 4 3 2 4 3 5 5 5 2 1 1 5 4 5 1 1 1 3 1 1 4 5 4 4 3 1 5 19 "female"
"824" 4 3 2 3 3 5 5 1 2 1 2 1 3 1 1 1 2 4 5 1 5 1 5 1 1 1 3 2 2 5 3 4 16 "male"
"825" 4 3 4 1 1 5 2 1 1 2 3 5 5 1 2 1 1 2 3 1 1 3 4 5 2 5 4 1 3 4 5 5 24 "male"
"826" 3 2 3 4 3 4 2 2 3 1 4 3 3 2 5 5 2 2 4 2 1 1 4 2 1 3 5 2 4 5 4 5 22 "female"
"827" 4 2 3 2 3 3 1 2 3 1 3 5 2 3 2 4 3 1 5 2 2 2 4 5 2 3 5 4 5 5 3 5 19 "female"
"828" 4 2 3 5 5 5 5 4 1 1 1 1 4 1 3 3 1 2 5 1 1 1 5 3 3 1 1 5 2 5 5 5 22 "male"
"829" 2 1 1 1 1 3 2 2 2 2 2 2 3 2 2 1 3 1 2 3 4 2 3 3 2 3 4 2 3 5 1 3 16 "female"
"830" 4 2 2 5 4 3 3 1 5 5 4 3 4 5 1 2 3 1 4 5 1 1 1 4 2 3 4 4 5 5 5 5 18 "female"
"831" 1 3 1 2 1 3 2 1 1 2 1 1 3 1 1 4 2 1 5 1 2 3 3 3 1 1 1 1 1 5 4 5 18 "female"
"832" 4 1 3 1 1 5 5 4 2 3 2 2 3 1 3 3 1 2 4 1 5 1 3 3 1 1 3 5 1 3 4 5 15 "male"
"833" 1 1 2 3 4 5 5 2 1 1 1 3 2 1 2 5 1 1 5 1 1 1 5 5 1 1 1 5 1 5 5 1 26 "male"
"834" 3 2 3 5 4 4 5 3 3 2 2 1 5 1 1 3 1 1 5 2 5 4 3 2 1 1 3 4 2 5 1 2 19 "male"
"835" 4 4 3 3 2 3 1 2 5 5 4 3 5 5 3 3 1 1 1 5 3 2 1 4 3 4 4 4 3 4 4 4 20 "female"
"836" 5 5 1 5 4 3 2 5 5 5 2 3 1 2 4 1 2 1 5 4 1 3 1 5 1 1 4 5 3 5 3 5 19 "female"
"837" 3 2 2 2 3 4 3 1 1 1 3 2 2 1 1 1 1 1 3 1 1 1 1 1 1 2 1 3 3 5 1 4 20 "male"
"838" 3 3 3 1 1 4 4 1 1 1 1 1 1 1 1 5 1 1 3 1 1 1 2 1 1 1 2 4 2 4 1 1 20 "male"
"839" 4 4 2 3 1 5 2 4 2 2 1 2 4 3 1 1 1 1 4 1 1 1 3 3 1 1 2 2 3 4 2 4 24 "female"
"840" 5 5 5 5 3 5 5 3 5 4 3 5 3 5 4 4 2 5 5 2 1 1 5 5 5 4 4 5 1 5 3 5 20 "male"
"841" 5 3 1 3 4 3 1 4 3 2 5 4 5 3 1 3 3 2 1 1 2 4 2 1 2 2 3 1 4 4 1 1 21 "female"
"842" 5 5 5 1 4 5 5 3 3 2 1 3 2 2 3 5 2 5 1 1 1 1 3 3 1 4 2 5 1 5 4 3 23 "male"
"843" 5 5 1 1 3 5 2 1 3 1 5 5 5 1 2 2 3 1 2 4 2 5 3 5 2 5 5 3 3 5 3 1 17 "female"
"844" 5 5 5 1 1 1 1 3 4 1 5 4 5 5 5 1 5 1 1 5 5 5 1 5 2 5 5 1 5 5 5 5 19 "female"
"845" 5 2 3 5 5 4 3 2 4 3 5 4 3 3 2 4 5 2 5 2 4 1 5 4 2 1 2 5 4 5 2 4 18 "male"
"846" 2 1 1 5 4 5 5 3 2 1 1 2 2 2 1 3 1 1 4 2 1 1 5 4 2 3 2 5 2 5 3 4 19 "male"
"847" 3 3 1 3 1 5 5 4 1 1 4 1 4 1 2 2 1 1 4 5 1 1 3 2 1 1 2 1 2 5 3 1 19 "male"
"848" 2 3 2 4 4 5 5 5 1 1 4 1 5 1 1 5 4 1 1 1 5 1 2 1 1 2 5 5 4 5 1 3 22 "male"
"849" 3 2 3 3 3 4 4 2 2 2 4 4 5 2 2 4 3 2 3 1 1 1 4 4 1 1 3 4 2 4 4 3 18 "male"
"850" 3 4 2 3 3 4 2 1 5 5 5 3 5 5 3 3 4 1 3 2 2 4 5 3 2 1 5 5 5 5 2 5 19 "female"
"851" 2 4 1 1 2 5 5 1 1 2 4 2 1 1 1 1 4 1 5 1 3 4 1 1 3 2 5 5 3 4 2 4 20 "female"
"852" 3 4 3 5 3 5 2 2 3 4 5 2 5 3 3 2 3 1 4 1 1 1 5 5 1 2 2 4 3 5 1 3 21 "female"
"853" 2 5 2 4 3 4 4 4 2 3 4 3 5 3 2 4 2 2 4 5 4 2 3 4 1 3 4 3 4 5 3 2 19 "female"
"854" 2 1 3 3 1 4 2 2 1 1 2 5 4 1 1 3 2 2 3 1 1 1 4 3 1 2 4 1 2 5 3 3 19 "male"
"855" 5 3 3 2 2 5 3 5 3 2 5 4 4 2 3 1 3 1 4 1 1 1 5 1 1 3 2 2 5 5 2 4 21 "female"
"856" 5 3 5 3 2 5 3 5 3 2 3 5 5 3 5 4 3 2 2 2 1 2 1 3 1 3 3 3 3 5 2 4 19 "male"
"857" 5 5 2 1 2 5 1 1 2 1 5 4 2 1 1 1 4 2 4 3 3 4 3 1 1 2 3 3 5 3 2 1 19 "female"
"858" 1 2 3 3 4 4 4 2 1 1 1 1 4 2 1 4 3 1 3 1 2 1 4 1 1 3 5 5 4 5 4 4 18 "male"
"859" 2 2 3 1 1 4 1 4 2 1 3 3 2 1 2 1 3 1 4 5 2 1 5 4 1 3 4 1 3 5 3 4 22 "female"
"860" 1 1 4 1 1 4 2 4 1 1 4 3 2 1 1 2 3 2 2 3 1 1 3 1 1 1 2 3 5 4 3 4 21 "female"
"861" 4 3 2 1 2 3 2 3 1 1 5 2 4 1 1 1 4 1 4 2 4 1 3 3 1 3 2 3 5 4 2 2 20 "female"
"862" 5 5 3 5 3 4 4 3 2 1 5 3 5 2 1 1 4 5 5 1 5 1 1 4 2 1 2 3 4 4 2 1 19 "female"
"863" 5 5 5 1 1 5 5 3 3 3 5 5 5 4 3 3 4 3 5 5 5 5 2 5 2 1 3 3 5 5 3 1 30 "female"
"864" 3 2 5 1 1 5 5 3 1 1 3 4 3 2 2 4 1 1 3 1 3 1 4 2 1 1 1 4 1 5 4 1 29 "male"
"865" 4 1 2 1 1 5 5 2 1 1 2 2 4 1 1 2 1 1 3 1 1 1 2 1 1 2 1 3 1 3 1 5 21 "male"
"866" 5 2 3 5 5 4 3 1 4 4 2 4 2 1 1 2 1 1 1 1 1 5 4 1 1 1 1 5 2 5 1 1 30 "male"
"867" 5 5 2 1 1 5 1 1 4 1 5 2 3 3 3 2 4 4 4 1 1 2 3 2 1 2 3 3 3 4 3 5 20 "female"
"868" 3 4 3 4 2 5 4 4 1 2 1 5 5 1 4 4 2 2 2 2 1 1 3 3 1 1 3 3 2 5 2 5 18 "female"
"869" 4 1 1 1 1 4 4 2 2 1 1 4 3 2 1 1 2 1 3 1 4 1 2 2 1 1 1 2 2 5 1 2 20 "male"
"870" 1 5 1 2 1 4 1 3 2 1 1 4 5 3 3 3 5 3 5 4 3 2 5 5 2 3 1 2 2 5 5 5 19 "female"
"871" 3 4 2 5 5 5 5 2 3 2 4 2 5 3 2 1 1 3 5 1 3 4 1 5 2 3 2 5 4 5 3 1 28 "male"
"872" 4 5 3 5 3 5 5 3 4 3 3 4 5 3 2 3 3 4 5 5 5 5 5 5 2 1 1 5 4 5 5 1 19 "male"
"873" 3 3 2 1 1 3 1 2 5 5 2 3 2 3 2 1 1 1 4 5 2 1 5 5 2 3 5 3 4 5 4 5 16 "female"
"874" 3 2 3 1 1 5 3 4 2 1 3 2 1 1 3 2 2 1 2 3 1 1 2 4 1 3 5 2 4 5 2 4 18 "female"
"875" 2 2 1 1 3 5 5 2 1 1 1 2 3 1 1 2 1 1 1 1 5 4 2 1 1 1 1 3 1 5 3 2 22 "male"
"876" 3 4 3 1 1 3 1 4 3 2 4 2 4 2 2 1 1 3 4 3 2 1 4 3 2 1 3 2 3 4 2 5 20 "female"
"877" 3 4 1 2 2 5 5 3 3 2 2 3 4 3 2 2 3 1 3 3 4 1 5 2 2 1 2 2 2 5 4 4 22 "male"
"878" 4 4 2 1 2 4 3 1 2 1 5 4 5 2 1 1 5 1 2 2 3 4 4 4 2 4 5 3 5 5 4 4 20 "female"
"879" 2 3 3 3 1 3 4 1 1 1 4 1 5 1 1 1 1 1 1 1 2 1 2 2 1 1 2 3 2 3 1 5 18 "female"
"880" 3 5 3 1 1 5 4 3 3 3 2 5 5 3 1 1 5 1 5 4 1 4 2 4 1 3 5 5 5 5 1 4 25 "female"
"881" 2 3 1 2 2 4 2 1 5 3 1 5 4 5 1 3 1 1 4 2 1 2 5 4 5 3 3 3 1 5 2 5 21 "male"
