"History" "Psychology" "Politics" "Mathematics" "Physics" "Internet" "PC" "Economy" "Biology" "Chemistry" "rPoetry" "Geography" "Languages" "Medicine" "Law" "Cars" "Art" "Religion" "Outdoor" "Dancing" "Instruments" "wPoetry" "sLeisure" "sCompetitive" "Gardening" "Celebrities" "Shopping" "SciTec" "Theatre" "Social" "sAdrenaline" "Pets" "Age" "Gender"
"742" 1 2 3 5 4 5 4 2 2 1 4 3 2 3 1 1 4 3 4 3 4 4 4 5 3 2 3 1 4 5 2 4 22 "female"
"743" 2 3 1 1 1 4 2 1 5 4 5 4 5 4 3 2 1 4 3 1 1 1 4 1 1 4 5 3 3 4 1 5 17 "female"
"744" 4 4 1 3 1 4 4 5 3 2 1 5 4 2 4 5 2 2 3 2 1 1 5 5 2 5 4 3 1 5 4 5 19 "male"
"745" 3 3 2 3 3 4 3 3 3 3 4 4 3 3 3 3 3 3 5 3 3 4 5 3 4 3 4 3 5 5 3 5 30 "female"
"746" 2 1 2 3 3 4 4 3 2 1 3 2 3 1 1 4 3 1 3 2 1 1 5 4 1 3 4 4 2 5 3 3 27 "male"
"747" 4 4 3 4 4 5 5 4 4 2 2 3 3 2 3 5 3 3 5 2 1 1 4 4 3 1 3 5 4 5 4 3 19 "male"
"748" 4 2 3 4 1 5 2 4 2 4 3 4 5 2 3 1 3 1 3 1 2 1 5 4 2 5 5 3 4 5 2 5 17 "female"
"749" 2 3 1 1 1 5 4 4 1 1 4 2 4 1 1 2 1 1 4 3 3 2 2 1 1 4 4 5 3 5 2 5 20 "male"
"750" 3 1 4 2 1 5 3 5 2 1 2 5 4 1 2 5 2 1 4 2 1 1 5 2 1 2 3 4 2 5 3 5 20 "male"
"751" 3 5 4 1 3 5 4 5 3 1 3 3 4 2 4 5 3 3 3 1 1 1 3 1 1 1 2 5 4 5 4 4 20 "male"
"752" 4 2 4 2 1 4 3 2 2 2 4 2 5 3 3 3 4 1 4 3 1 2 4 1 1 4 4 4 4 5 5 5 18 "female"
"753" 3 4 1 1 1 4 4 3 1 1 4 1 4 1 1 3 1 2 4 3 3 2 1 1 1 4 4 4 3 5 1 5 21 "male"
"754" 4 4 2 3 1 4 4 2 1 1 4 3 4 3 3 3 2 1 2 2 1 1 5 5 1 2 2 4 2 5 2 3 20 "male"
"755" 2 2 3 3 2 4 4 3 2 1 2 3 3 3 2 3 3 2 3 3 1 4 2 3 2 3 4 3 2 4 2 3 17 "female"
"756" 5 4 3 2 3 5 5 2 4 4 5 4 4 5 3 2 3 4 2 1 1 1 3 5 1 2 1 4 3 2 2 3 23 "male"
"757" 4 5 4 3 3 5 4 3 4 2 3 4 3 4 2 4 1 1 4 1 1 1 4 1 2 2 3 5 1 3 1 5 25 "female"
"758" 2 1 3 2 2 4 3 2 1 2 4 5 4 2 1 3 2 1 3 3 2 4 4 5 2 3 3 2 1 4 3 4 18 "male"
"759" 5 5 1 1 1 4 1 1 4 2 4 4 5 4 1 1 2 1 5 3 3 1 2 4 1 2 5 5 5 5 4 5 18 "female"
"760" 2 2 3 3 2 3 2 1 2 2 4 3 4 2 5 2 3 2 3 2 1 1 2 2 3 2 4 2 3 4 2 2 25 "female"
"761" 5 4 4 5 5 5 5 4 3 5 3 5 4 4 5 5 5 3 4 1 1 1 3 1 2 1 5 5 5 5 5 5 21 "male"
"762" 2 3 1 1 4 4 4 1 5 5 2 1 2 5 1 5 3 3 2 1 5 1 4 4 1 2 3 5 3 5 2 2 20 "male"
"763" 3 4 2 2 1 4 4 2 2 1 2 3 4 2 1 4 3 1 5 2 1 1 5 5 1 1 3 3 3 5 3 2 21 "male"
"764" 3 3 2 1 1 4 2 4 3 2 1 2 3 2 3 2 1 1 2 1 1 1 5 5 1 2 5 2 3 5 5 4 18 "female"
"765" 1 4 1 1 1 5 5 1 2 1 1 2 1 5 1 5 3 1 5 2 1 1 1 5 3 3 3 4 1 5 5 5 20 "female"
"766" 2 2 4 5 4 5 5 1 5 5 1 2 3 5 1 5 3 1 2 3 5 1 5 5 1 3 3 4 2 5 5 4 19 "male"
"767" 4 5 5 3 1 4 4 4 2 1 5 5 5 3 3 4 3 5 5 5 5 3 5 5 1 1 1 3 5 5 2 2 22 "male"
"768" 2 4 4 4 2 4 4 2 4 4 3 4 4 5 5 4 5 4 4 2 4 3 4 5 1 4 2 4 2 5 5 4 26 "male"
"769" 2 2 3 4 5 2 4 5 2 2 4 3 3 2 4 5 2 2 1 2 2 1 5 5 1 2 3 4 1 5 4 5 23 "male"
"770" 3 3 2 1 1 4 2 4 2 2 1 2 3 2 4 3 1 2 4 1 1 1 5 5 1 2 5 2 3 5 4 4 18 "female"
"771" 5 4 2 1 1 4 1 1 4 1 5 4 5 4 1 2 4 1 5 2 5 1 3 3 1 1 5 5 5 5 4 5 18 "female"
"772" 4 4 3 1 1 5 3 2 2 1 5 2 5 2 4 1 2 1 3 2 1 1 3 1 2 3 2 2 4 5 3 1 19 "female"
"773" 3 2 1 4 2 5 3 5 1 1 5 3 5 1 1 5 5 1 3 3 1 1 5 3 1 5 5 1 5 5 1 5 19 "female"
"774" 3 2 2 2 1 3 1 4 4 3 4 2 4 5 5 4 2 3 5 1 1 1 3 1 5 4 4 4 4 5 2 5 23 "female"
"775" 1 1 4 4 4 5 5 2 1 1 1 4 4 1 2 5 1 3 1 1 4 1 1 4 1 1 1 5 3 5 5 1 21 "male"
"776" 2 3 2 3 1 3 3 4 3 2 3 4 3 4 2 3 3 3 2 3 2 3 3 3 2 4 2 3 2 4 2 3 19 "male"
"777" 4 5 3 1 1 5 4 3 5 5 5 3 4 5 3 1 3 2 4 5 1 1 5 4 2 4 4 2 5 5 5 5 20 "female"
"778" 5 3 1 1 1 5 4 3 3 1 5 5 5 4 2 4 4 2 4 4 5 5 1 3 5 5 2 4 5 5 5 1 22 "female"
"779" 1 1 1 4 4 5 5 2 2 1 1 5 3 1 4 5 1 1 3 1 2 1 5 5 1 5 4 5 1 5 5 3 20 "male"
"780" 4 3 3 2 1 4 3 3 3 2 2 3 3 2 2 4 3 2 3 3 1 1 2 4 2 3 3 3 2 5 4 4 21 "male"
"781" 3 2 3 4 4 4 4 3 1 2 1 3 4 1 1 5 2 1 2 3 2 1 4 3 1 1 2 4 3 4 4 2 19 "male"
"782" 2 2 3 3 2 3 2 4 2 3 2 2 4 3 2 3 2 3 2 2 2 2 3 4 2 3 2 3 3 4 2 2 17 "female"
"783" 2 3 1 1 1 5 4 2 2 2 2 5 3 1 1 1 4 1 5 5 1 2 4 5 2 3 5 4 3 5 5 4 19 "female"
"784" 2 2 2 1 2 2 2 1 2 2 1 4 3 2 1 2 2 1 3 1 1 1 5 5 2 2 2 2 2 4 4 4 16 "male"
"785" 4 2 4 1 1 5 4 2 1 1 5 4 4 1 2 2 4 1 4 1 2 4 3 2 1 1 2 4 4 5 4 3 22 "male"
"786" 2 3 2 4 2 3 2 2 1 1 2 2 3 2 4 3 2 3 2 3 4 3 2 3 2 3 2 4 3 4 3 3 23 "male"
"787" 4 4 4 1 1 4 4 3 4 1 4 3 3 2 1 1 5 3 4 3 1 1 3 3 4 1 3 3 2 4 1 3 28 "female"
"788" 4 4 4 3 3 5 5 5 1 1 1 4 3 1 4 4 1 3 2 1 1 3 3 3 3 1 2 5 3 5 5 5 20 "male"
"789" 2 3 5 2 1 4 2 3 1 1 4 2 4 2 5 2 2 4 2 1 1 1 4 5 2 4 3 3 3 3 2 3 21 "male"
"790" 4 2 5 1 1 4 2 1 1 1 2 3 2 1 3 1 2 2 4 1 1 1 3 1 1 1 2 1 5 4 2 5 22 "female"
"791" 5 1 3 5 3 5 5 1 3 5 3 5 4 3 1 3 2 1 3 2 5 3 5 2 3 4 1 5 1 5 3 3 19 "male"
"792" 3 3 3 2 2 4 4 5 2 2 2 4 5 2 2 3 5 3 4 4 1 1 2 4 2 5 3 3 3 4 5 1 24 "female"
"793" 5 2 4 1 1 5 3 4 1 1 3 4 5 3 5 5 3 2 2 1 1 1 5 5 1 3 5 5 3 5 5 2 23 "male"
"794" 5 2 4 1 1 5 3 5 1 1 1 3 5 1 2 1 2 2 3 3 1 1 4 1 5 1 2 3 2 5 1 1 21 "female"
"795" 2 2 2 2 1 5 3 3 1 1 3 1 3 1 1 1 4 3 1 2 1 2 3 3 1 4 4 2 2 4 1 2 22 "female"
"796" 2 2 3 2 4 4 3 2 2 3 4 3 3 2 2 3 2 4 3 3 4 3 3 4 2 3 4 3 2 5 3 2 18 "male"
"797" 3 4 3 2 2 5 4 3 2 1 2 2 5 4 4 3 3 5 4 2 4 4 4 4 4 4 4 4 3 4 4 3 28 "female"
"798" 5 3 4 4 2 5 3 5 2 1 5 3 5 3 4 4 5 2 2 1 4 1 5 2 5 4 5 3 5 5 1 1 18 "female"
"799" 4 2 2 3 2 3 2 2 3 3 4 2 3 3 2 4 2 3 4 2 3 2 4 4 2 3 3 4 3 2 3 4 22 "female"
"800" 4 4 3 3 1 3 2 2 3 2 5 3 5 2 1 1 5 3 4 4 4 3 1 4 3 1 2 3 5 4 4 2 21 "female"
"801" 5 4 4 3 2 3 1 2 2 3 5 5 5 3 4 2 4 4 4 5 2 5 3 4 5 2 4 3 5 4 4 3 20 "female"
"802" 1 2 2 2 1 5 2 4 2 2 4 3 4 1 2 3 3 3 2 1 1 1 3 1 1 5 4 2 3 5 1 5 18 "female"
"803" 4 2 5 1 1 5 5 1 1 1 4 3 2 1 4 4 2 1 2 1 1 1 3 2 1 2 1 3 2 3 1 4 21 "male"
"804" 3 2 3 3 2 5 4 4 2 2 1 3 4 1 1 4 3 1 2 1 1 1 3 4 1 3 3 3 2 4 2 3 20 "male"
"805" 5 4 3 2 2 4 2 2 3 3 4 3 3 1 2 1 5 3 4 2 1 1 3 3 1 1 3 3 4 5 3 4 21 "female"
"806" 5 5 3 2 1 2 1 2 1 5 5 2 4 2 5 1 5 2 2 5 5 4 5 5 3 2 5 1 5 5 3 1 21 "female"
"807" 2 2 2 3 3 5 4 1 2 1 2 3 2 3 2 4 3 2 3 2 4 3 4 5 1 2 3 2 1 5 3 4 17 "male"
"808" 2 5 5 3 4 5 5 5 5 2 2 5 5 3 4 5 2 1 4 1 1 1 5 1 1 3 5 5 2 5 5 5 20 "female"
"809" 3 2 2 1 2 5 4 1 4 2 5 2 5 3 1 1 5 1 3 3 3 2 1 2 3 4 4 3 3 5 1 3 23 "female"
"810" 3 4 2 1 1 3 1 2 4 2 1 3 5 2 1 2 5 1 4 2 1 1 2 5 1 3 4 3 3 5 2 5 19 "female"
"811" 2 1 3 3 1 5 5 3 1 1 2 2 3 1 1 5 2 3 4 1 1 1 4 4 1 1 2 5 3 4 2 1 22 "male"
"812" 1 5 1 1 1 4 2 1 5 2 1 5 4 3 2 5 3 3 3 4 1 1 3 5 2 3 4 2 4 4 1 5 19 "female"
"813" 3 2 2 1 1 4 2 1 5 5 4 2 4 3 2 1 3 2 4 2 3 1 3 1 2 4 4 2 3 5 1 5 19 "female"
"814" 3 2 2 1 2 5 4 3 2 1 1 3 3 3 2 4 3 3 4 2 4 1 3 1 1 3 5 3 2 5 2 1 18 "female"
"815" 1 2 3 2 1 4 5 2 2 2 2 3 4 2 2 3 3 1 2 1 1 1 4 5 1 3 2 3 2 4 2 3 18 "male"
"816" 1 1 2 3 1 5 5 2 4 5 2 1 3 3 2 3 3 1 5 3 1 1 5 3 4 4 4 3 2 5 3 2 20 "female"
"817" 4 1 4 2 1 4 1 4 2 2 4 4 4 3 3 1 2 2 2 2 4 2 4 2 3 3 5 5 5 5 3 5 17 "female"
"818" 2 2 1 2 1 3 2 2 1 3 1 2 4 2 1 2 2 2 3 3 3 2 3 3 2 3 4 3 3 4 2 2 21 "female"
"819" 3 5 1 5 4 5 3 2 4 2 5 5 4 3 2 3 3 3 2 2 5 1 5 2 1 1 3 3 4 5 4 5 18 "female"
"820" 4 4 3 5 3 4 3 2 4 3 5 5 5 2 1 1 5 4 5 1 1 1 3 1 1 4 5 4 4 3 1 5 19 "female"
"821" 4 3 2 3 3 5 5 1 2 1 2 1 3 1 1 1 2 4 5 1 5 1 5 1 1 1 3 2 2 5 3 4 16 "male"
"822" 4 3 4 1 1 5 2 1 1 2 3 5 5 1 2 1 1 2 3 1 1 3 4 5 2 5 4 1 3 4 5 5 24 "male"
"823" 3 2 3 4 3 4 2 2 3 1 4 3 3 2 5 5 2 2 4 2 1 1 4 2 1 3 5 2 4 5 4 5 22 "female"
"824" 4 2 3 2 3 3 1 2 3 1 3 5 2 3 2 4 3 1 5 2 2 2 4 5 2 3 5 4 5 5 3 5 19 "female"
"825" 4 2 3 5 5 5 5 4 1 1 1 1 4 1 3 3 1 2 5 1 1 1 5 3 3 1 1 5 2 5 5 5 22 "male"
"826" 2 1 1 1 1 3 2 2 2 2 2 2 3 2 2 1 3 1 2 3 4 2 3 3 2 3 4 2 3 5 1 3 16 "female"
"827" 4 2 2 5 4 3 3 1 5 5 4 3 4 5 1 2 3 1 4 5 1 1 1 4 2 3 4 4 5 5 5 5 18 "female"
"828" 1 3 1 2 1 3 2 1 1 2 1 1 3 1 1 4 2 1 5 1 2 3 3 3 1 1 1 1 1 5 4 5 18 "female"
"829" 4 1 3 1 1 5 5 4 2 3 2 2 3 1 3 3 1 2 4 1 5 1 3 3 1 1 3 5 1 3 4 5 15 "male"
"830" 1 1 2 3 4 5 5 2 1 1 1 3 2 1 2 5 1 1 5 1 1 1 5 5 1 1 1 5 1 5 5 1 26 "male"
"831" 3 2 3 5 4 4 5 3 3 2 2 1 5 1 1 3 1 1 5 2 5 4 3 2 1 1 3 4 2 5 1 2 19 "male"
"832" 4 4 3 3 2 3 1 2 5 5 4 3 5 5 3 3 1 1 1 5 3 2 1 4 3 4 4 4 3 4 4 4 20 "female"
"833" 5 5 1 5 4 3 2 5 5 5 2 3 1 2 4 1 2 1 5 4 1 3 1 5 1 1 4 5 3 5 3 5 19 "female"
"834" 3 2 2 2 3 4 3 1 1 1 3 2 2 1 1 1 1 1 3 1 1 1 1 1 1 2 1 3 3 5 1 4 20 "male"
"835" 3 3 3 1 1 4 4 1 1 1 1 1 1 1 1 5 1 1 3 1 1 1 2 1 1 1 2 4 2 4 1 1 20 "male"
"836" 4 4 2 3 1 5 2 4 2 2 1 2 4 3 1 1 1 1 4 1 1 1 3 3 1 1 2 2 3 4 2 4 24 "female"
"837" 5 5 5 5 3 5 5 3 5 4 3 5 3 5 4 4 2 5 5 2 1 1 5 5 5 4 4 5 1 5 3 5 20 "male"
"838" 5 3 1 3 4 3 1 4 3 2 5 4 5 3 1 3 3 2 1 1 2 4 2 1 2 2 3 1 4 4 1 1 21 "female"
"839" 5 5 5 1 4 5 5 3 3 2 1 3 2 2 3 5 2 5 1 1 1 1 3 3 1 4 2 5 1 5 4 3 23 "male"
"840" 5 5 1 1 3 5 2 1 3 1 5 5 5 1 2 2 3 1 2 4 2 5 3 5 2 5 5 3 3 5 3 1 17 "female"
"841" 5 5 5 1 1 1 1 3 4 1 5 4 5 5 5 1 5 1 1 5 5 5 1 5 2 5 5 1 5 5 5 5 19 "female"
"842" 5 2 3 5 5 4 3 2 4 3 5 4 3 3 2 4 5 2 5 2 4 1 5 4 2 1 2 5 4 5 2 4 18 "male"
"843" 2 1 1 5 4 5 5 3 2 1 1 2 2 2 1 3 1 1 4 2 1 1 5 4 2 3 2 5 2 5 3 4 19 "male"
"844" 3 3 1 3 1 5 5 4 1 1 4 1 4 1 2 2 1 1 4 5 1 1 3 2 1 1 2 1 2 5 3 1 19 "male"
"845" 2 3 2 4 4 5 5 5 1 1 4 1 5 1 1 5 4 1 1 1 5 1 2 1 1 2 5 5 4 5 1 3 22 "male"
"846" 3 2 3 3 3 4 4 2 2 2 4 4 5 2 2 4 3 2 3 1 1 1 4 4 1 1 3 4 2 4 4 3 18 "male"
"847" 3 4 2 3 3 4 2 1 5 5 5 3 5 5 3 3 4 1 3 2 2 4 5 3 2 1 5 5 5 5 2 5 19 "female"
"848" 2 4 1 1 2 5 5 1 1 2 4 2 1 1 1 1 4 1 5 1 3 4 1 1 3 2 5 5 3 4 2 4 20 "female"
"849" 3 4 3 5 3 5 2 2 3 4 5 2 5 3 3 2 3 1 4 1 1 1 5 5 1 2 2 4 3 5 1 3 21 "female"
"850" 2 5 2 4 3 4 4 4 2 3 4 3 5 3 2 4 2 2 4 5 4 2 3 4 1 3 4 3 4 5 3 2 19 "female"
"851" 2 1 3 3 1 4 2 2 1 1 2 5 4 1 1 3 2 2 3 1 1 1 4 3 1 2 4 1 2 5 3 3 19 "male"
"852" 5 3 3 2 2 5 3 5 3 2 5 4 4 2 3 1 3 1 4 1 1 1 5 1 1 3 2 2 5 5 2 4 21 "female"
"853" 5 3 5 3 2 5 3 5 3 2 3 5 5 3 5 4 3 2 2 2 1 2 1 3 1 3 3 3 3 5 2 4 19 "male"
"854" 5 5 2 1 2 5 1 1 2 1 5 4 2 1 1 1 4 2 4 3 3 4 3 1 1 2 3 3 5 3 2 1 19 "female"
"855" 1 2 3 3 4 4 4 2 1 1 1 1 4 2 1 4 3 1 3 1 2 1 4 1 1 3 5 5 4 5 4 4 18 "male"
"856" 2 2 3 1 1 4 1 4 2 1 3 3 2 1 2 1 3 1 4 5 2 1 5 4 1 3 4 1 3 5 3 4 22 "female"
"857" 1 1 4 1 1 4 2 4 1 1 4 3 2 1 1 2 3 2 2 3 1 1 3 1 1 1 2 3 5 4 3 4 21 "female"
"858" 4 3 2 1 2 3 2 3 1 1 5 2 4 1 1 1 4 1 4 2 4 1 3 3 1 3 2 3 5 4 2 2 20 "female"
"859" 5 5 3 5 3 4 4 3 2 1 5 3 5 2 1 1 4 5 5 1 5 1 1 4 2 1 2 3 4 4 2 1 19 "female"
"860" 5 5 5 1 1 5 5 3 3 3 5 5 5 4 3 3 4 3 5 5 5 5 2 5 2 1 3 3 5 5 3 1 30 "female"
"861" 3 2 5 1 1 5 5 3 1 1 3 4 3 2 2 4 1 1 3 1 3 1 4 2 1 1 1 4 1 5 4 1 29 "male"
"862" 4 1 2 1 1 5 5 2 1 1 2 2 4 1 1 2 1 1 3 1 1 1 2 1 1 2 1 3 1 3 1 5 21 "male"
"863" 5 2 3 5 5 4 3 1 4 4 2 4 2 1 1 2 1 1 1 1 1 5 4 1 1 1 1 5 2 5 1 1 30 "male"
"864" 5 5 2 1 1 5 1 1 4 1 5 2 3 3 3 2 4 4 4 1 1 2 3 2 1 2 3 3 3 4 3 5 20 "female"
"865" 3 4 3 4 2 5 4 4 1 2 1 5 5 1 4 4 2 2 2 2 1 1 3 3 1 1 3 3 2 5 2 5 18 "female"
"866" 4 1 1 1 1 4 4 2 2 1 1 4 3 2 1 1 2 1 3 1 4 1 2 2 1 1 1 2 2 5 1 2 20 "male"
"867" 1 5 1 2 1 4 1 3 2 1 1 4 5 3 3 3 5 3 5 4 3 2 5 5 2 3 1 2 2 5 5 5 19 "female"
"868" 3 4 2 5 5 5 5 2 3 2 4 2 5 3 2 1 1 3 5 1 3 4 1 5 2 3 2 5 4 5 3 1 28 "male"
"869" 4 5 3 5 3 5 5 3 4 3 3 4 5 3 2 3 3 4 5 5 5 5 5 5 2 1 1 5 4 5 5 1 19 "male"
"870" 3 3 2 1 1 3 1 2 5 5 2 3 2 3 2 1 1 1 4 5 2 1 5 5 2 3 5 3 4 5 4 5 16 "female"
"871" 3 2 3 1 1 5 3 4 2 1 3 2 1 1 3 2 2 1 2 3 1 1 2 4 1 3 5 2 4 5 2 4 18 "female"
"872" 2 2 1 1 3 5 5 2 1 1 1 2 3 1 1 2 1 1 1 1 5 4 2 1 1 1 1 3 1 5 3 2 22 "male"
"873" 3 4 3 1 1 3 1 4 3 2 4 2 4 2 2 1 1 3 4 3 2 1 4 3 2 1 3 2 3 4 2 5 20 "female"
"874" 3 4 1 2 2 5 5 3 3 2 2 3 4 3 2 2 3 1 3 3 4 1 5 2 2 1 2 2 2 5 4 4 22 "male"
"875" 4 4 2 1 2 4 3 1 2 1 5 4 5 2 1 1 5 1 2 2 3 4 4 4 2 4 5 3 5 5 4 4 20 "female"
"876" 2 3 3 3 1 3 4 1 1 1 4 1 5 1 1 1 1 1 1 1 2 1 2 2 1 1 2 3 2 3 1 5 18 "female"
"877" 3 5 3 1 1 5 4 3 3 3 2 5 5 3 1 1 5 1 5 4 1 4 2 4 1 3 5 5 5 5 1 4 25 "female"
"878" 2 3 1 2 2 4 2 1 5 3 1 5 4 5 1 3 1 1 4 2 1 2 5 4 5 3 3 3 1 5 2 5 21 "male"
